x,y1,y2
1.20939181937154,11.657207177242,17.6972902653084
1.2114358959955,11.7618491976604,17.7759998347814
1.21375062717963,11.8650012112135,17.8638677628572
1.21585676664356,11.9588576935631,17.9426451881518
1.2175619880854,12.034847953895,18.0055340871691
1.21914615941283,12.1054438241012,18.0633303068209
1.22099361984822,12.176702980667,18.1299921267251
1.22323355965736,12.2515672791006,18.20973713753
1.22551323071758,12.3277594936802,18.2897124871077
1.22739823023351,12.3907608143997,18.3548645086878
1.22897994835959,12.4436257250307,18.4088588692297
1.23065148879288,12.5140089568228,18.4653386558074
1.23271338921906,12.6288652639848,18.5341638467527
1.23505884619304,12.7595168333915,18.6113389032655
1.23674182089266,12.8532654240566,18.6659091524531
1.23842479559228,12.9470140147217,18.7198829414085
1.24046870169037,13.0608679640358,18.7846395819639
1.24278308386702,13.1897885398297,18.856931944724
1.24488915346219,13.3071052507902,18.9217540328214
1.24659460696405,13.4021060028995,18.9734967129393
1.24817901648379,13.4903641089456,19.0210523092845
1.25002648061029,13.5926854036415,19.0759001757673
1.25226616178341,13.6675410578233,19.1415090759493
1.25454561381528,13.7437259519369,19.2073156792214
1.25643070169005,13.806730225826,19.2609225119396
1.25801264611993,13.8596027000866,19.305345643891
1.25968430907838,13.9154737882702,19.3518172661751
1.26174610846352,13.9843841955275,19.408443953872
1.26409131756332,14.0627668526065,19.471943293618
1.26577443917587,14.1190209171972,19.5168412592085
1.26745756078843,14.1752749817879,19.5612514506614
1.26950141637221,14.2435856630639,19.6145319658588
1.27181556892967,14.361384187259,19.6740139785827
1.27392152465136,14.4786945549998,19.7273530395707
1.27562708571955,14.5737012989947,19.7699203926733
1.27721167156795,14.6619692272699,19.8090473955543
1.27905920272221,14.7648842871108,19.8541764919454
1.28129875744436,14.8896366669096,19.9081589524206
1.28357802058774,15.0166009685685,19.9623095268107
1.28546309668734,15.1216074357919,20.0064143105572
1.28704517484794,15.2097356755759,20.0429591178483
1.28871696873047,15.30286144889,20.0811957943326
1.29077876933828,15.4003599377768,20.1277885614303
1.29312381581818,15.4787371596986,20.1800388002901
1.29480698539514,15.5349928273778,20.21697565494
1.29649015497211,15.5912484950571,20.253514236264
1.29853397722537,15.6595580623453,20.2973530001665
1.30084803910622,15.736899702748,20.3462988381056
1.30295396458548,15.8072849126162,20.3901920659543
